2019-07-03T09:10:04Z	50.75282 -1.40801	[-0.344849, -1.41771, -9.17682]
2019-07-03T09:10:05Z	50.75281 -1.40797	[-0.421482, -1.39856, -9.42588]
2019-07-03T09:10:06Z	50.75281 -1.40792	[-0.55559, -1.13034, -9.33009]
2019-07-03T09:10:07Z	50.75281 -1.40788	[-0.383166, -1.24529, -9.29177]
2019-07-03T09:10:08Z	50.75280 -1.40784	[-0.421482, -1.28361, -9.44504]
2019-07-03T09:10:09Z	50.75280 -1.40780	[-0.268216, -1.36024, -9.1385]
2019-07-03T09:10:10Z	50.75279 -1.40775	[-0.574749, -1.24529, -9.4642]
2019-07-03T09:10:11Z	50.75278 -1.40771	[-0.613065, -1.5135, -9.19598]
2019-07-03T09:10:12Z	50.75278 -1.40767	[-0.766332, -1.53266, -9.57915]
2019-07-03T09:10:13Z	50.75277 -1.40763	[-0.440641, -1.64761, -9.4642]
2019-07-03T09:10:14Z	50.75276 -1.40759	[-0.421482, -1.78172, -9.40672]
2019-07-03T09:10:15Z	50.75276 -1.40755	[-0.0766332, -1.45603, -9.19598]
2019-07-03T09:10:16Z	50.75275 -1.40750	[-0.632224, -1.49435, -9.31093]
2019-07-03T09:10:17Z	50.75275 -1.40746	[-0.364008, -1.49435, -9.4642]
2019-07-03T09:10:18Z	50.75274 -1.40742	[-0.517274, -1.39856, -9.31093]
2019-07-03T09:10:19Z	50.75274 -1.40737	[-0.344849, -1.36024, -9.25345]
2019-07-03T09:10:20Z	50.75274 -1.40733	[-0.344849, -1.32192, -9.33009]
2019-07-03T09:10:21Z	50.75274 -1.40728	[-0.55559, -1.49435, -9.27261]
2019-07-03T09:10:22Z	50.75273 -1.40724	[-0.383166, -1.45603, -9.33009]
2019-07-03T09:10:23Z	50.75273 -1.40720	[-0.344849, -1.45603, -9.40672]
2019-07-03T09:10:24Z	50.75273 -1.40716	[-0.172425, -1.34108, -9.50251]
2019-07-03T09:10:25Z	50.75273 -1.40711	[-0.517274, -1.82004, -9.38756]
2019-07-03T09:10:26Z	50.75272 -1.40707	[-0.325691, -1.49435, -9.40672]
2019-07-03T09:10:27Z	50.75272 -1.40703	[-0.421482, -1.18781, -9.52167]
2019-07-03T09:10:28Z	50.75272 -1.40698	[-0.402324, -1.3794, -9.4642]
2019-07-03T09:10:29Z	50.75272 -1.40694	[-0.55559, -1.62845, -9.34925]
2019-07-03T09:10:30Z	50.75272 -1.40690	[-0.249058, -1.6093, -9.27261]
2019-07-03T09:10:31Z	50.75272 -1.40685	[-0.249058, -1.3794, -9.34925]
2019-07-03T09:10:32Z	50.75272 -1.40681	[-0.229899, -1.55182, -9.17682]
2019-07-03T09:10:33Z	50.75272 -1.40677	[-0.440641, -1.3794, -9.52167]
2019-07-03T09:10:34Z	50.75272 -1.40672	[-0.498116, -1.30276, -9.3684]
2019-07-03T09:10:35Z	50.75271 -1.40668	[-0.440641, -1.43687, -9.42588]
2019-07-03T09:10:36Z	50.75271 -1.40664	[-0.210741, -1.22613, -9.2343]
2019-07-03T09:10:37Z	50.75271 -1.40659	[-0.268216, -1.11118, -9.3684]
2019-07-03T09:10:38Z	50.75271 -1.40655	[-0.249058, -1.20697, -9.61746]
2019-07-03T09:10:39Z	50.75270 -1.40651	[-0.364008, -1.47519, -9.31093]
2019-07-03T09:10:40Z	50.75270 -1.40646	[-0.402324, -1.32192, -9.40672]
2019-07-03T09:10:41Z	50.75270 -1.40642	[-0.632224, -1.18781, -9.29177]
2019-07-03T09:10:42Z	50.75269 -1.40637	[-0.498116, -1.47519, -9.48335]
2019-07-03T09:10:43Z	50.75269 -1.40633	[-0.344849, -1.87751, -9.40672]
2019-07-03T09:10:44Z	50.75268 -1.40629	[-0.747173, -1.7434, -9.42588]
2019-07-03T09:10:45Z	50.75268 -1.40624	[-0.708857, -1.6093, -9.71325]
2019-07-03T09:10:46Z	50.75267 -1.40620	[-0.78549, -1.7434, -9.50251]
2019-07-03T09:10:47Z	50.75267 -1.40616	[-0.402324, -1.62845, -9.33009]
2019-07-03T09:10:48Z	50.75267 -1.40611	[-0.402324, -1.72425, -9.4642]
2019-07-03T09:10:49Z	50.75266 -1.40607	[-0.0957915, -1.87751, -9.15766]
2019-07-03T09:10:50Z	50.75266 -1.40602	[-0.613065, -1.49435, -9.27261]
2019-07-03T09:10:51Z	50.75265 -1.40598	[-0.440641, -1.62845, -9.55999]
2019-07-03T09:10:52Z	50.75265 -1.40593	[-0.325691, -1.62845, -9.33009]
2019-07-03T09:10:53Z	50.75265 -1.40589	[-0.440641, -1.39856, -9.3684]
2019-07-03T09:10:54Z	50.75265 -1.40584	[-0.287374, -1.39856, -9.4642]
2019-07-03T09:10:55Z	50.75265 -1.40580	[-0.55559, -1.30276, -9.6941]
2019-07-03T09:10:56Z	50.75264 -1.40575	[-0.364008, -1.62845, -9.11935]
2019-07-03T09:10:57Z	50.75264 -1.40571	[-0.402324, -1.68593, -9.1385]
2019-07-03T09:10:58Z	50.75264 -1.40566	[-0.306533, -1.78172, -9.40672]
2019-07-03T09:10:59Z	50.75263 -1.40562	[-0.402324, -1.76256, -9.44504]
2019-07-03T09:11:00Z	50.75263 -1.40557	[-0.536432, -1.66677, -9.17682]
2019-07-03T09:11:01Z	50.75263 -1.40553	[-0.153266, -1.3794, -9.3684]
2019-07-03T09:11:02Z	50.75263 -1.40548	[-0.364008, -1.26445, -9.11935]
2019-07-03T09:11:03Z	50.75263 -1.40544	[-0.421482, -1.5135, -9.31093]
2019-07-03T09:11:04Z	50.75263 -1.40539	[-0.55559, -1.41771, -9.55999]
2019-07-03T09:11:05Z	50.75263 -1.40535	[-0.632224, -1.22613, -9.4642]
2019-07-03T09:11:06Z	50.75263 -1.40530	[-0.306533, -1.30276, -9.40672]
2019-07-03T09:11:07Z	50.75262 -1.40526	[-0.344849, -1.59014, -9.15766]
2019-07-03T09:11:08Z	50.75262 -1.40522	[-0.383166, -1.57098, -9.38756]
2019-07-03T09:11:09Z	50.75262 -1.40517	[-0.249058, -1.5135, -9.25345]
2019-07-03T09:11:10Z	50.75261 -1.40513	[-0.287374, -1.78172, -9.29177]
2019-07-03T09:11:11Z	50.75261 -1.40508	[-0.421482, -1.66677, -9.25345]
2019-07-03T09:11:12Z	50.75261 -1.40504	[-0.364008, -1.36024, -9.44504]
2019-07-03T09:11:13Z	50.75261 -1.40499	[-0.344849, -1.59014, -9.11935]
2019-07-03T09:11:14Z	50.75261 -1.40495	[-0.229899, -1.45603, -9.40672]
2019-07-03T09:11:15Z	50.75261 -1.40490	[-0.574749, -1.70509, -9.40672]
2019-07-03T09:11:16Z	50.75261 -1.40486	[-0.498116, -1.53266, -9.34925]
2019-07-03T09:11:17Z	50.75260 -1.40482	[-0.708857, -1.87751, -9.54083]
2019-07-03T09:11:18Z	50.75260 -1.40477	[-0.383166, -1.72425, -8.96608]
2019-07-03T09:11:19Z	50.75259 -1.40473	[-0.440641, -1.7434, -9.40672]
2019-07-03T09:11:20Z	50.75259 -1.40468	[-0.478957, -1.39856, -9.33009]
2019-07-03T09:11:21Z	50.75259 -1.40464	[-0.498116, -1.45603, -9.40672]
2019-07-03T09:11:22Z	50.75258 -1.40460	[-0.536432, -1.82004, -9.29177]
2019-07-03T09:11:23Z	50.75258 -1.40455	[-0.440641, -1.59014, -9.50251]
2019-07-03T09:11:24Z	50.75258 -1.40450	[-0.0957915, -1.6093, -9.19598]
2019-07-03T09:11:25Z	50.75257 -1.40446	[-0.478957, -1.5135, -9.3684]
2019-07-03T09:11:26Z	50.75257 -1.40441	[-0.383166, -1.64761, -9.38756]
2019-07-03T09:11:27Z	50.75256 -1.40437	[-0.459799, -1.45603, -9.3684]
2019-07-03T09:11:28Z	50.75256 -1.40432	[-0.459799, -1.26445, -9.50251]
2019-07-03T09:11:29Z	50.75255 -1.40427	[-0.440641, -1.36024, -9.31093]
2019-07-03T09:11:30Z	50.75254 -1.40423	[-0.364008, -1.82004, -9.40672]
2019-07-03T09:11:31Z	50.75254 -1.40418	[-0.440641, -1.59014, -9.38756]
2019-07-03T09:11:32Z	50.75254 -1.40414	[-0.708857, -1.76256, -9.38756]
2019-07-03T09:11:33Z	50.75253 -1.40409	[-0.478957, -1.68593, -9.52167]
2019-07-03T09:11:34Z	50.75252 -1.40404	[-0.306533, -1.68593, -9.25345]
2019-07-03T09:11:35Z	50.75252 -1.40400	[-0.325691, -1.72425, -9.38756]
2019-07-03T09:11:36Z	50.75252 -1.40395	[-0.229899, -1.41771, -9.21514]
2019-07-03T09:11:37Z	50.75251 -1.40390	[-0.402324, -1.64761, -9.4642]
2019-07-03T09:11:38Z	50.75251 -1.40385	[-0.478957, -1.62845, -9.4642]
2019-07-03T09:11:39Z	50.75250 -1.40381	[-0.632224, -1.7434, -9.42588]
2019-07-03T09:11:40Z	50.75250 -1.40376	[-0.459799, -2.14573, -9.55999]
2019-07-03T09:11:41Z	50.75249 -1.40371	[-0.364008, -2.12657, -9.3684]
2019-07-03T09:11:42Z	50.75249 -1.40366	[-0.632224, -1.89667, -9.11935]
2019-07-03T09:11:43Z	50.75248 -1.40362	[-0.440641, -2.14573, -9.27261]
2019-07-03T09:11:44Z	50.75247 -1.40357	[-0.459799, -2.16489, -9.33009]
2019-07-03T09:11:45Z	50.75247 -1.40352	[-0.536432, -2.27984, -9.73241]
2019-07-03T09:11:46Z	50.75246 -1.40347	[-0.249058, -1.57098, -9.2343]
2019-07-03T09:11:47Z	50.75246 -1.40342	[-0.651382, -1.72425, -9.33009]
2019-07-03T09:11:48Z	50.75245 -1.40337	[-0.229899, -1.76256, -9.38756]
2019-07-03T09:11:49Z	50.75244 -1.40332	[-0.593907, -1.95415, -9.44504]
2019-07-03T09:11:50Z	50.75244 -1.40328	[-0.613065, -1.95415, -9.4642]
2019-07-03T09:11:51Z	50.75243 -1.40323	[-0.268216, -1.93499, -9.38756]
2019-07-03T09:11:52Z	50.75242 -1.40318	[-0.55559, -1.99246, -9.29177]
2019-07-03T09:11:53Z	50.75242 -1.40313	[-0.402324, -2.03078, -9.27261]
2019-07-03T09:11:54Z	50.75241 -1.40308	[-0.440641, -2.01162, -9.3684]
2019-07-03T09:11:55Z	50.75241 -1.40303	[-0.306533, -2.08825, -9.17682]
2019-07-03T09:11:56Z	50.75240 -1.40298	[-0.536432, -1.93499, -9.06187]
2019-07-03T09:11:57Z	50.75239 -1.40293	[-0.517274, -1.93499, -9.31093]
2019-07-03T09:11:58Z	50.75238 -1.40288	[-0.536432, -2.03078, -9.42588]
2019-07-03T09:11:59Z	50.75238 -1.40284	[-0.498116, -2.0691, -9.40672]
2019-07-03T09:12:00Z	50.75237 -1.40278	[-0.478957, -2.41394, -9.25345]
2019-07-03T09:12:01Z	50.75236 -1.40274	[-0.210741, -2.33731, -9.06187]
2019-07-03T09:12:02Z	50.75235 -1.40268	[-0.459799, -2.39479, -9.38756]
2019-07-03T09:12:03Z	50.75234 -1.40264	[-0.325691, -2.24152, -9.34925]
2019-07-03T09:12:04Z	50.75234 -1.40258	[-0.747173, -1.99246, -9.61746]
2019-07-03T09:12:05Z	50.75233 -1.40253	[-0.728015, -1.68593, -9.08103]
2019-07-03T09:12:06Z	50.75232 -1.40248	[-0.383166, -2.0691, -9.3684]
2019-07-03T09:12:07Z	50.75231 -1.40244	[-0.364008, -1.47519, -9.61746]
2019-07-03T09:12:08Z	50.75230 -1.40238	[-0.364008, -1.72425, -9.21514]
2019-07-03T09:12:09Z	50.75229 -1.40234	[-0.210741, -1.70509, -9.15766]
2019-07-03T09:12:10Z	50.75229 -1.40229	[-0.383166, -2.01162, -9.19598]
2019-07-03T09:12:11Z	50.75227 -1.40224	[-0.344849, -1.62845, -9.44504]
2019-07-03T09:12:12Z	50.75227 -1.40219	[-0.728015, -2.01162, -9.42588]
2019-07-03T09:12:13Z	50.75226 -1.40215	[-0.383166, -1.99246, -9.50251]
2019-07-03T09:12:14Z	50.75225 -1.40210	[-0.287374, -1.70509, -9.04271]
2019-07-03T09:12:15Z	50.75224 -1.40205	[-0.517274, -1.6093, -9.2343]
2019-07-03T09:12:16Z	50.75223 -1.40200	[-0.402324, -1.80088, -9.40672]
2019-07-03T09:12:17Z	50.75222 -1.40196	[-0.478957, -1.87751, -9.33009]
2019-07-03T09:12:18Z	50.75221 -1.40191	[-0.421482, -2.0691, -9.40672]
2019-07-03T09:12:19Z	50.75221 -1.40186	[-0.229899, -1.93499, -9.27261]
2019-07-03T09:12:20Z	50.75220 -1.40181	[-0.478957, -1.70509, -9.40672]
2019-07-03T09:12:21Z	50.75219 -1.40176	[-0.287374, -1.76256, -9.55999]
2019-07-03T09:12:22Z	50.75218 -1.40171	[-0.574749, -1.62845, -9.34925]
2019-07-03T09:12:23Z	50.75218 -1.40167	[-0.478957, -1.87751, -9.11935]
2019-07-03T09:12:24Z	50.75217 -1.40162	[-0.708857, -1.5135, -10.0198]
2019-07-03T09:12:25Z	50.75216 -1.40157	[-0.842965, -1.41771, -9.5983]
2019-07-03T09:12:26Z	50.75216 -1.40152	[-0.938756, -1.7434, -9.55999]
2019-07-03T09:12:27Z	50.75215 -1.40148	[-0.689698, -1.64761, -9.44504]
2019-07-03T09:12:28Z	50.75214 -1.40143	[-0.268216, -1.49435, -9.27261]
2019-07-03T09:12:29Z	50.75213 -1.40138	[-0.287374, -1.26445, -9.2343]
2019-07-03T09:12:30Z	50.75213 -1.40133	[-0.383166, -1.93499, -9.40672]
2019-07-03T09:12:31Z	50.75212 -1.40129	[-0.287374, -1.9733, -9.3684]
2019-07-03T09:12:32Z	50.75211 -1.40124	[-0.210741, -1.76256, -9.50251]
2019-07-03T09:12:33Z	50.75211 -1.40119	[-0.421482, -1.85835, -9.08103]
2019-07-03T09:12:34Z	50.75210 -1.40114	[-0.632224, -2.12657, -9.40672]
2019-07-03T09:12:35Z	50.75209 -1.40109	[-0.651382, -1.89667, -9.4642]
2019-07-03T09:12:36Z	50.75209 -1.40104	[-0.287374, -1.89667, -9.17682]
2019-07-03T09:12:37Z	50.75208 -1.40100	[-0.153266, -1.89667, -9.1385]
2019-07-03T09:12:38Z	50.75207 -1.40095	[-0.11495, -1.76256, -9.1385]
2019-07-03T09:12:39Z	50.75207 -1.40090	[-0.325691, -1.72425, -9.48335]
2019-07-03T09:12:40Z	50.75206 -1.40085	[-0.11495, -1.64761, -9.3684]
2019-07-03T09:12:41Z	50.75205 -1.40080	[-0.402324, -1.93499, -9.15766]
2019-07-03T09:12:42Z	50.75205 -1.40075	[-0.536432, -1.82004, -9.2343]
2019-07-03T09:12:43Z	50.75204 -1.40071	[-0.153266, -1.66677, -9.17682]
2019-07-03T09:12:44Z	50.75204 -1.40066	[-0.421482, -1.39856, -9.27261]
2019-07-03T09:12:45Z	50.75203 -1.40061	[-0.536432, -1.64761, -9.40672]
2019-07-03T09:12:46Z	50.75203 -1.40056	[-0.421482, -1.57098, -9.27261]
2019-07-03T09:12:47Z	50.75202 -1.40051	[-0.210741, -1.3794, -9.3684]
2019-07-03T09:12:48Z	50.75202 -1.40046	[-0.498116, -1.72425, -9.4642]
2019-07-03T09:12:49Z	50.75201 -1.40042	[-0.344849, -1.41771, -9.2343]
2019-07-03T09:12:50Z	50.75200 -1.40037	[-0.440641, -1.57098, -9.50251]
2019-07-03T09:12:51Z	50.75199 -1.40032	[-0.249058, -1.53266, -9.54083]
2019-07-03T09:12:52Z	50.75198 -1.40028	[-0.498116, -1.8392, -9.27261]
2019-07-03T09:12:53Z	50.75197 -1.40023	[-0.67054, -1.72425, -9.17682]
2019-07-03T09:12:54Z	50.75196 -1.40019	[-0.459799, -1.9733, -9.5983]
2019-07-03T09:12:55Z	50.75196 -1.40013	[-0.498116, -1.41771, -9.44504]
2019-07-03T09:12:56Z	50.75195 -1.40009	[-0.11495, -1.45603, -9.04271]
2019-07-03T09:12:57Z	50.75194 -1.40004	[-0.210741, -1.7434, -9.31093]
2019-07-03T09:12:58Z	50.75194 -1.39999	[-0.268216, -1.49435, -9.3684]
2019-07-03T09:12:59Z	50.75193 -1.39995	[-0.842965, -1.93499, -9.1385]
2019-07-03T09:13:00Z	50.75192 -1.39990	[-0.210741, -1.55182, -9.77073]
2019-07-03T09:13:01Z	50.75192 -1.39986	[-0.651382, -1.99246, -10.1156]
2019-07-03T09:13:02Z	50.75191 -1.39981	[-0.306533, -1.91583, -9.3684]
2019-07-03T09:13:03Z	50.75190 -1.39976	[-0.574749, -1.62845, -9.40672]
2019-07-03T09:13:04Z	50.75189 -1.39972	[-0.134108, -1.30276, -9.3684]
2019-07-03T09:13:05Z	50.75189 -1.39967	[-0.306533, -1.93499, -9.11935]
2019-07-03T09:13:06Z	50.75188 -1.39962	[-0.421482, -2.03078, -9.10019]
2019-07-03T09:13:07Z	50.75187 -1.39958	[-0.364008, -1.59014, -9.38756]
2019-07-03T09:13:08Z	50.75186 -1.39953	[-0.344849, -1.70509, -9.31093]
2019-07-03T09:13:09Z	50.75185 -1.39948	[-0.306533, -1.8392, -9.44504]
2019-07-03T09:13:10Z	50.75184 -1.39943	[-0.517274, -1.8392, -9.31093]
2019-07-03T09:13:11Z	50.75183 -1.39939	[-0.498116, -1.72425, -9.4642]
2019-07-03T09:13:12Z	50.75183 -1.39934	[-0.459799, -1.68593, -9.42588]
2019-07-03T09:13:13Z	50.75182 -1.39929	[-0.383166, -1.53266, -9.29177]
2019-07-03T09:13:14Z	50.75181 -1.39925	[-0.191583, -1.53266, -9.19598]
2019-07-03T09:13:15Z	50.75180 -1.39920	[-0.804648, -1.36024, -9.52167]
2019-07-03T09:13:16Z	50.75179 -1.39915	[-0.440641, -1.55182, -9.4642]
2019-07-03T09:13:17Z	50.75178 -1.39910	[-0.229899, -1.7434, -9.3684]
2019-07-03T09:13:18Z	50.75177 -1.39905	[-0.459799, -1.70509, -9.57915]
2019-07-03T09:13:19Z	50.75176 -1.39900	[-0.55559, -1.66677, -9.34925]
2019-07-03T09:13:20Z	50.75176 -1.39895	[-0.364008, -1.6093, -9.3684]
2019-07-03T09:13:21Z	50.75174 -1.39891	[-0.325691, -1.64761, -9.42588]
2019-07-03T09:13:22Z	50.75174 -1.39886	[-0.364008, -1.59014, -9.40672]
2019-07-03T09:13:23Z	50.75173 -1.39881	[-0.306533, -1.78172, -9.21514]
2019-07-03T09:13:24Z	50.75172 -1.39876	[-0.919598, -1.41771, -9.65578]
2019-07-03T09:13:25Z	50.75171 -1.39871	[-0.421482, -1.3794, -9.27261]
2019-07-03T09:13:26Z	50.75170 -1.39866	[-0.593907, -1.49435, -9.54083]
2019-07-03T09:13:27Z	50.75169 -1.39861	[-0.383166, -1.3794, -9.29177]
2019-07-03T09:13:28Z	50.75169 -1.39857	[-0.55559, -1.36024, -9.33009]
2019-07-03T09:13:29Z	50.75167 -1.39852	[-0.440641, -1.49435, -9.38756]
2019-07-03T09:13:30Z	50.75166 -1.39847	[-0.191583, -1.20697, -8.98524]
2019-07-03T09:13:31Z	50.75165 -1.39842	[-0.747173, -1.99246, -9.5983]
2019-07-03T09:13:32Z	50.75164 -1.39837	[-0.440641, -1.8392, -9.21514]
2019-07-03T09:13:33Z	50.75163 -1.39833	[-0.402324, -1.6093, -9.4642]
2019-07-03T09:13:34Z	50.75162 -1.39828	[-0.593907, -1.34108, -9.48335]
2019-07-03T09:13:35Z	50.75162 -1.39823	[-0.421482, -1.18781, -9.55999]
2019-07-03T09:13:36Z	50.75160 -1.39818	[-0.440641, -1.03455, -9.3684]
2019-07-03T09:13:37Z	50.75160 -1.39813	[-0.306533, -0.90044, -9.38756]
2019-07-03T09:13:38Z	50.75159 -1.39808	[-0.364008, -1.22613, -9.27261]
2019-07-03T09:13:39Z	50.75158 -1.39804	[-0.440641, -1.28361, -9.67494]
2019-07-03T09:13:40Z	50.75157 -1.39799	[-0.325691, -1.11118, -9.67494]
2019-07-03T09:13:41Z	50.75156 -1.39794	[-0.459799, -1.20697, -9.27261]
2019-07-03T09:13:42Z	50.75155 -1.39790	[-0.344849, -1.09202, -9.4642]
2019-07-03T09:13:43Z	50.75154 -1.39785	[-0.421482, -1.03455, -9.4642]
2019-07-03T09:13:44Z	50.75153 -1.39780	[-0.421482, -1.03455, -9.3684]
2019-07-03T09:13:45Z	50.75152 -1.39776	[-0.325691, -0.919598, -9.50251]
2019-07-03T09:13:46Z	50.75151 -1.39771	[-0.517274, -1.28361, -9.4642]
2019-07-03T09:13:47Z	50.75150 -1.39766	[-0.344849, -1.26445, -9.48335]
2019-07-03T09:13:48Z	50.75149 -1.39762	[-0.402324, -1.32192, -9.1385]
2019-07-03T09:13:49Z	50.75148 -1.39758	[-0.593907, -1.26445, -9.29177]
2019-07-03T09:13:50Z	50.75147 -1.39753	[-0.478957, -1.62845, -9.48335]
2019-07-03T09:13:51Z	50.75146 -1.39748	[-0.421482, -1.6093, -9.10019]
2019-07-03T09:13:52Z	50.75145 -1.39743	[-0.728015, -1.13034, -9.55999]
2019-07-03T09:13:53Z	50.75144 -1.39738	[-0.823806, -1.47519, -9.42588]
2019-07-03T09:13:54Z	50.75144 -1.39734	[-0.957915, -1.39856, -9.88568]
2019-07-03T09:13:55Z	50.75143 -1.39729	[-0.421482, -1.7434, -9.25345]
2019-07-03T09:13:56Z	50.75142 -1.39724	[-0.344849, -1.7434, -9.38756]
2019-07-03T09:13:57Z	50.75142 -1.39719	[-0.268216, -1.45603, -9.04271]
2019-07-03T09:13:58Z	50.75141 -1.39714	[-0.728015, -1.43687, -9.55999]
2019-07-03T09:13:59Z	50.75140 -1.39709	[-0.766332, -0.881281, -9.54083]
2019-07-03T09:14:00Z	50.75140 -1.39705	[-0.823806, -0.977073, -9.55999]
2019-07-03T09:14:01Z	50.75139 -1.39700	[-0.651382, -1.49435, -9.50251]
2019-07-03T09:14:02Z	50.75138 -1.39695	[-0.383166, -1.28361, -9.52167]
2019-07-03T09:14:03Z	50.75137 -1.39691	[-0.364008, -1.20697, -9.50251]
2019-07-03T09:14:04Z	50.75136 -1.39686	[-0.402324, -1.5135, -9.4642]
2019-07-03T09:14:05Z	50.75135 -1.39681	[-0.229899, -1.34108, -9.33009]
2019-07-03T09:14:06Z	50.75135 -1.39677	[-0.421482, -1.78172, -9.3684]
2019-07-03T09:14:07Z	50.75134 -1.39672	[-0.364008, -1.36024, -9.3684]
2019-07-03T09:14:08Z	50.75133 -1.39667	[-0.632224, -1.62845, -9.54083]
2019-07-03T09:14:09Z	50.75133 -1.39662	[-0.478957, -1.49435, -9.19598]
2019-07-03T09:14:10Z	50.75132 -1.39657	[-0.517274, -1.41771, -9.4642]
2019-07-03T09:14:11Z	50.75131 -1.39653	[-0.306533, -1.55182, -9.48335]
2019-07-03T09:14:12Z	50.75130 -1.39648	[-0.421482, -1.22613, -9.27261]
2019-07-03T09:14:13Z	50.75129 -1.39643	[-0.478957, -1.07286, -9.4642]
2019-07-03T09:14:14Z	50.75129 -1.39638	[-0.249058, -0.919598, -9.38756]
2019-07-03T09:14:15Z	50.75128 -1.39634	[-0.478957, -1.09202, -9.48335]
2019-07-03T09:14:16Z	50.75127 -1.39629	[-0.517274, -1.49435, -9.75157]
2019-07-03T09:14:17Z	50.75126 -1.39625	[-0.229899, -1.20697, -9.15766]
2019-07-03T09:14:18Z	50.75126 -1.39620	[-0.440641, -1.34108, -9.40672]
2019-07-03T09:14:19Z	50.75125 -1.39616	[-0.55559, -1.41771, -9.52167]
2019-07-03T09:14:20Z	50.75124 -1.39611	[-0.440641, -1.3794, -9.27261]
2019-07-03T09:14:21Z	50.75124 -1.39607	[-0.287374, -1.34108, -9.3684]
2019-07-03T09:14:22Z	50.75123 -1.39602	[-0.191583, -1.28361, -9.33009]
2019-07-03T09:14:23Z	50.75123 -1.39597	[-0.574749, -1.18781, -9.57915]
2019-07-03T09:14:24Z	50.75122 -1.39593	[-0.306533, -1.07286, -9.48335]
2019-07-03T09:14:25Z	50.75122 -1.39588	[-0.459799, -0.957915, -9.25345]
2019-07-03T09:14:26Z	50.75121 -1.39584	[-0.344849, -0.957915, -9.34925]
2019-07-03T09:14:27Z	50.75121 -1.39579	[-0.325691, -1.03455, -9.4642]
2019-07-03T09:14:28Z	50.75120 -1.39575	[-0.421482, -1.32192, -9.31093]
2019-07-03T09:14:29Z	50.75120 -1.39570	[-0.498116, -1.28361, -9.40672]
2019-07-03T09:14:30Z	50.75120 -1.39566	[-0.440641, -1.22613, -9.4642]
2019-07-03T09:14:31Z	50.75119 -1.39561	[-0.287374, -1.41771, -9.1385]
2019-07-03T09:14:32Z	50.75119 -1.39557	[-0.440641, -1.1495, -9.50251]
2019-07-03T09:14:33Z	50.75118 -1.39552	[-0.344849, -1.36024, -9.34925]
2019-07-03T09:14:34Z	50.75118 -1.39548	[-0.191583, -1.28361, -9.3684]
2019-07-03T09:14:35Z	50.75117 -1.39543	[-0.459799, -1.22613, -9.1385]
2019-07-03T09:14:36Z	50.75117 -1.39539	[-0.383166, -1.5135, -9.44504]
2019-07-03T09:14:37Z	50.75116 -1.39534	[-0.325691, -1.11118, -9.17682]
2019-07-03T09:14:38Z	50.75116 -1.39530	[-0.421482, -1.09202, -9.34925]
2019-07-03T09:14:39Z	50.75115 -1.39525	[-0.459799, -0.938756, -9.31093]
2019-07-03T09:14:40Z	50.75115 -1.39521	[-0.440641, -1.26445, -9.50251]
2019-07-03T09:14:41Z	50.75114 -1.39517	[-0.306533, -1.26445, -9.42588]
2019-07-03T09:14:42Z	50.75114 -1.39512	[-0.478957, -1.24529, -9.50251]
2019-07-03T09:14:43Z	50.75113 -1.39508	[-0.517274, -1.1495, -9.44504]
2019-07-03T09:14:44Z	50.75112 -1.39504	[-0.383166, -1.39856, -9.3684]
2019-07-03T09:14:45Z	50.75111 -1.39500	[-0.402324, -1.3794, -9.4642]
2019-07-03T09:14:46Z	50.75111 -1.39495	[-0.210741, -1.3794, -9.31093]
2019-07-03T09:14:47Z	50.75110 -1.39491	[-0.268216, -1.3794, -9.40672]
2019-07-03T09:14:48Z	50.75110 -1.39487	[-0.268216, -0.957915, -9.44504]
2019-07-03T09:14:49Z	50.75109 -1.39482	[-0.364008, -0.938756, -9.25345]
2019-07-03T09:14:50Z	50.75109 -1.39478	[-0.421482, -0.842965, -9.48335]
2019-07-03T09:14:51Z	50.75108 -1.39473	[-0.478957, -1.01539, -9.48335]
2019-07-03T09:14:52Z	50.75108 -1.39469	[-0.459799, -0.90044, -9.38756]
2019-07-03T09:14:53Z	50.75107 -1.39464	[-0.325691, -1.45603, -9.15766]
2019-07-03T09:14:54Z	50.75106 -1.39460	[-0.383166, -1.09202, -9.42588]
2019-07-03T09:14:55Z	50.75105 -1.39456	[-0.249058, -1.30276, -9.34925]
2019-07-03T09:14:56Z	50.75104 -1.39452	[-0.55559, -1.28361, -9.3684]
2019-07-03T09:14:57Z	50.75104 -1.39447	[-0.210741, -1.20697, -9.33009]
2019-07-03T09:14:58Z	50.75103 -1.39443	[-0.325691, -1.1495, -9.52167]
2019-07-03T09:14:59Z	50.75102 -1.39439	[-0.55559, -1.16866, -9.78989]
2019-07-03T09:15:00Z	50.75102 -1.39434	[-0.364008, -0.938756, -9.4642]
2019-07-03T09:15:01Z	50.75101 -1.39430	[-0.268216, -0.957915, -9.57915]
2019-07-03T09:15:02Z	50.75101 -1.39426	[-0.172425, -0.957915, -9.33009]
2019-07-03T09:15:03Z	50.75100 -1.39421	[-0.249058, -0.862123, -9.44504]
2019-07-03T09:15:04Z	50.75099 -1.39417	[-0.421482, -0.78549, -9.1385]
2019-07-03T09:15:05Z	50.75099 -1.39413	[-0.536432, -0.977073, -9.5983]
2019-07-03T09:15:06Z	50.75098 -1.39409	[-0.383166, -1.1495, -9.3684]
2019-07-03T09:15:07Z	50.75097 -1.39404	[-0.344849, -1.13034, -9.54083]
