$PAXYZ,14682,15851,-27503
$PMXYZ,4467,15711,29192
$PGXYZ,-15729,16037,-7864
$PAXYZ,24628,15868,-26300
$PMXYZ,6711,15680,4929
$PGXYZ,18350,16161,0
$PAXYZ,5793,15875,31513
$PMXYZ,15939,15720,-26717
$PGXYZ,0,16096,-23593
$PAXYZ,27724,15841,-27503
$PMXYZ,-16631,15700,24181
$PGXYZ,26214,16118,13107
$GPRMC,113700.000,A,5038.5561,N,00123.8236,W,0.01,337.88,120120,,,D*7D
$PAXYZ,27724,15841,-27503
$PMXYZ,-12939,15716,-14324
$PGXYZ,-26214,16145,2621
$PAXYZ,14682,15851,-12749
$PMXYZ,-3314,15717,-15246
$PGXYZ,7864,16069,-15729
$PAXYZ,-11401,15870,21568
$PMXYZ,-7591,15745,-24872
$PGXYZ,26214,16118,0
$PAXYZ,-27866,15858,28597
$PMXYZ,17784,15728,22334
$PGXYZ,-28836,16154,15729
$GPRMC,113701.000,A,5038.5561,N,00123.8235,W,0.01,341.38,120120,,,D*75
$PAXYZ,-30235,15877,-26300
$PMXYZ,-9249,15732,22334
$PGXYZ,28836,16109,13107
$PAXYZ,24628,15868,2004
$PMXYZ,-7004,15701,-24872
$PGXYZ,10486,16132,10486
$PAXYZ,-21346,15853,20365
$PMXYZ,-1468,15725,-14324
$PGXYZ,7864,15941,-13107
$PAXYZ,-8632,15794,16758
$PMXYZ,21874,15705,9017
$PGXYZ,5243,16078,28836
$PAXYZ,7506,15886,29799
$PMXYZ,8158,15727,11786
$PGXYZ,-20971,16055,-23593
$GPRMC,113702.000,A,5038.5561,N,00123.8235,W,0.01,141.92,120120,,,D*74
$PAXYZ,-30235,15877,-12749
$PMXYZ,-32191,15714,-15246
$PGXYZ,-31457,16091,28836
$PAXYZ,1641,15861,31513
$PMXYZ,15939,15720,-13401
$PGXYZ,-18350,16046,-2621
$PAXYZ,31149,15863,-31620
$PMXYZ,15939,15720,1237
$PGXYZ,23593,15887,-13107
$PAXYZ,27724,15841,32714
$PMXYZ,-30345,15722,11786
$PGXYZ,7864,16069,20972
$PAXYZ,-23714,15872,16758
$PMXYZ,31499,15706,14554
$PGXYZ,-26214,16073,-5243
$GPRMC,113703.000,A,5038.5561,N,00123.8235,W,0.01,145.72,120120,,,D*7F
$PAXYZ,-7248,15884,27397
$PMXYZ,-28102,15691,9941
$PGXYZ,23593,16143,13107
$PAXYZ,14682,15851,-26300
$PMXYZ,10402,15696,-15246
$PGXYZ,26214,16134,-20971
$PAXYZ,-14825,15848,-16866
$PMXYZ,-5159,15709,31037
$PGXYZ,-7864,15994,-20971
$PAXYZ,-8961,15873,-7430
$PMXYZ,-14785,15708,30115
$PGXYZ,18350,16033,-18350
$GPRMC,113704.000,A,5038.5561,N,00123.8235,W,0.01,147.98,120120,,,D*7E
$PAXYZ,-11401,15870,22077
$PMXYZ,-28102,15691,20489
$PGXYZ,-7864,16138,-5243
$PAXYZ,1312,15812,8526
$PMXYZ,-24411,15707,-31730
$PGXYZ,18350,16033,-20971
$PAXYZ,21204,15846,-26300
$PMXYZ,15939,15720,-32652
$PGXYZ,2622,16087,-7864
$PAXYZ,-18249,15826,-26300
$PMXYZ,-10696,15685,-1929
$PGXYZ,10486,16060,-13107
$PAXYZ,-23714,15872,13843
$PMXYZ,-12541,15677,-30807
$PGXYZ,-2621,16104,-31457
$GPRMC,113705.000,A,5038.5561,N,00123.8235,W,0.01,139.45,120120,,,D*76
$PAXYZ,-8961,15873,23280
$PMXYZ,29989,15746,12709
$PGXYZ,2622,16087,5243
$PAXYZ,24628,15868,23280
$PMXYZ,-7402,15740,-7466
$PGXYZ,-10486,16147,26214
$PAXYZ,-7248,15884,-7430
$PMXYZ,776,15695,-26717
$PGXYZ,-28836,16082,23593
$PAXYZ,-21346,15853,-6227
$PMXYZ,-20720,15723,14554
$PGXYZ,7864,16141,-5243
$GPRMC,113706.000,A,5038.5561,N,00123.8235,W,0.01,190.81,120120,,,D*7E
$PAXYZ,-1783,15838,-26300
$PMXYZ,-4761,15670,-23027
$PGXYZ,-5243,16113,-5243
$PAXYZ,-4879,15865,-6227
$PMXYZ,-24411,15707,12709
$PGXYZ,-31457,16091,-2621
$PAXYZ,24628,15868,-15664
$PMXYZ,19629,15736,31961
$PGXYZ,-18350,16046,-5243
$PAXYZ,5793,15875,-6227
$PMXYZ,21874,15705,-14324
$PGXYZ,28836,16109,-18350
$PAXYZ,-27866,15858,-28705
$PMXYZ,-18476,15692,-24872
$PGXYZ,20972,16024,-23593
$GPRMC,113707.000,A,5038.5561,N,00123.8235,W,0.01,212.93,120120,,,D*75
$PAXYZ,24628,15868,19163
$PMXYZ,-5159,15709,31037
$PGXYZ,-20971,16055,7864
$PAXYZ,-5536,15895,-22183
$PMXYZ,20027,15697,-4697
$PGXYZ,7864,16069,-5243
$PAXYZ,-728,15879,-910
$PMXYZ,-14785,15708,12709
$PGXYZ,7864,16141,0
$PAXYZ,21204,15846,-18069
$PMXYZ,-24411,15707,14554
$PGXYZ,-2621,16104,-23593
$GPRMC,113708.000,A,5038.5561,N,00123.8235,W,0.01,212.11,120120,,,D*70
$PAXYZ,-30235,15877,12642
$PMXYZ,-7004,15701,-31730
$PGXYZ,28836,16181,31457
$PAXYZ,-4879,15865,-18069
$PMXYZ,8158,15727,4929
$PGXYZ,-5243,15985,5243
$PAXYZ,14027,15881,-30417
$PMXYZ,-8850,15693,13631
$PGXYZ,-23593,16064,-15729
$PAXYZ,-14825,15848,29799
$PMXYZ,-18476,15692,19567
$PGXYZ,-2621,15976,-5243
$PAXYZ,7506,15886,17960
$PMXYZ,20027,15697,-18937
$PGXYZ,-5243,16001,26214
$GPRMC,113709.000,A,5038.5561,N,00123.8235,W,0.01,217.22,120120,,,D*74
$PAXYZ,-21346,15853,3207
$PMXYZ,27809,15690,28270
$PGXYZ,-2621,16104,0
$PAXYZ,8163,15856,-27503
$PMXYZ,-4761,15670,10864
$PGXYZ,26214,16118,-18350
$PAXYZ,-13769,15889,20365
$PMXYZ,-18874,15731,25502
$PGXYZ,26214,16006,-31457
$PAXYZ,4738,15834,19163
$PMXYZ,8557,15688,23257
$PGXYZ,31457,16100,-31457
$GPRMC,113710.000,A,5038.5561,N,00123.8235,W,0.01,32.62,120120,,,D*4D
$PAXYZ,-23714,15872,-15664
$PMXYZ,-18476,15692,-24872
$PGXYZ,-28836,16082,-7864
$PAXYZ,28780,15882,-20983
$PMXYZ,31499,15706,11786
$PGXYZ,-7864,16122,-10486
$PAXYZ,-24771,15831,8526
$PMXYZ,30052,15659,4006
$PGXYZ,26214,16118,-20971
$PAXYZ,-14825,15848,-2113
$PMXYZ,-24013,15668,-16169
$PGXYZ,-18350,16046,0
$PAXYZ,24628,15868,8526
$PMXYZ,-26256,15699,11786
$PGXYZ,10486,16132,13107
$GPRMC,113711.000,A,5038.5561,N,00123.8235,W,0.01,24.94,120120,,,D*42
$PAXYZ,-4879,15865,26194
$PMXYZ,2621,15703,-23027
$PGXYZ,-13107,16028,13107
$PAXYZ,24628,15868,8526
$PMXYZ,12645,15665,-2852
$PGXYZ,-5243,15985,-26214
$PAXYZ,5793,15875,12642
$PMXYZ,18182,15689,-8389
$PGXYZ,-15729,16037,-2621
$PAXYZ,-21346,15853,28597
$PMXYZ,29654,15698,21412
$PGXYZ,26214,16134,-13107
$PAXYZ,-7248,15884,3207
$PMXYZ,31499,15706,12709
$PGXYZ,-15729,16037,26214
$GPRMC,113712.000,A,5038.5561,N,00123.8235,W,0.01,96.23,120120,,,D*44
$PAXYZ,-1783,15838,-31620
$PMXYZ,10402,15696,16799
$PGXYZ,26214,16006,-7864
$PAXYZ,-14825,15848,-31620
$PMXYZ,12247,15704,21412
$PGXYZ,2622,15703,10486
$PAXYZ,-7248,15884,-12749
$PMXYZ,-14386,15669,-18937
$PGXYZ,0,16168,0
$PAXYZ,-24771,15831,3207
$PMXYZ,30052,15659,5851
$PGXYZ,28836,16109,-7864
$GPRMC,113713.000,A,5038.5561,N,00123.8235,W,0.01,76.20,120120,,,D*48
$PAXYZ,-22002,15883,23280
$PMXYZ,-16631,15700,20489
$PGXYZ,-5243,16185,-26214
$PAXYZ,-1783,15838,6121
$PMXYZ,-24411,15707,-25795
$PGXYZ,18350,16161,28836
$PAXYZ,-15482,15878,-22183
$PMXYZ,-14785,15708,-16169
$PGXYZ,7864,16069,-5243
$PAXYZ,1641,15861,-24588
$PMXYZ,12247,15704,22334
$PGXYZ,7864,16141,-26214
$PAXYZ,-14825,15848,-31620
$PMXYZ,27809,15690,6774
$PGXYZ,-5243,16113,-10486
$GPRMC,113714.000,A,5038.5561,N,00123.8235,W,0.00,236.77,120120,,,D*7A
$PAXYZ,-23714,15872,-910
$PMXYZ,-28102,15691,-608
$PGXYZ,23593,16127,23593
$PAXYZ,-18578,15777,-11547
$PMXYZ,-24411,15707,18644
$PGXYZ,-2621,16104,10486
$PAXYZ,-30235,15877,-13952
$PMXYZ,-9249,15732,-6543
$PGXYZ,-23593,16064,28836
$PAXYZ,-11729,15821,-19269
$PMXYZ,6313,15719,-5621
$PGXYZ,-13107,16028,-18350
$GPRMC,113715.000,A,5038.5561,N,00123.8235,W,0.01,229.38,120120,,,D*7F
$PAXYZ,-23714,15872,-11547
$PMXYZ,18182,15689,-25795
$PGXYZ,2622,16087,31457
$PAXYZ,-15482,15878,12642
$PMXYZ,-16631,15700,3083
$PGXYZ,10486,16132,-7864
$PAXYZ,24628,15868,-27503
$PMXYZ,-12541,15677,11786
$PGXYZ,23593,16143,15729
$PAXYZ,30821,15814,-6227
$PMXYZ,-22565,15715,314
$PGXYZ,7864,16141,20972
$PAXYZ,14682,15851,17960
$PMXYZ,-8850,15693,-23949
$PGXYZ,23593,16127,10486
$GPRMC,113716.000,A,5038.5561,N,00123.8235,W,0.01,292.59,120120,,,D*7B
$PAXYZ,985,15891,16758
$PMXYZ,23719,15713,10864
$PGXYZ,10486,16060,5243
$PAXYZ,1312,15812,13843
$PMXYZ,-32191,15714,28270
$PGXYZ,-10486,16147,0
$PAXYZ,-18249,15826,-25098
$PMXYZ,10003,15735,-18014
$PGXYZ,-5243,16001,-15729
$PAXYZ,22259,15887,-23896
$PMXYZ,-10696,15685,-18937
$PGXYZ,31457,16100,-13107
$GPRMC,113717.000,A,5038.5561,N,00123.8235,W,0.01,302.50,120120,,,D*7B
$PAXYZ,14682,15851,15557
$PMXYZ,-22565,15715,-26717
$PGXYZ,-7864,16010,-15729
$PAXYZ,17779,15824,-16866
$PMXYZ,10402,15696,-8389
$PGXYZ,5243,16150,-20971
$PAXYZ,20547,15876,-20983
$PMXYZ,29654,15698,314
$PGXYZ,-5243,15985,-13107
$PAXYZ,-23714,15872,-7430
$PMXYZ,29654,15698,8095
$PGXYZ,5243,16078,-7864
$PAXYZ,7506,15758,23280
$PMXYZ,-28102,15691,-15246
$PGXYZ,-7864,15866,13107
$GPRMC,113718.000,A,5038.5561,N,00123.8235,W,0.00,5.70,120120,,,D*73
$PAXYZ,30821,15814,24482
$PMXYZ,20027,15697,-10234
$PGXYZ,-28836,16154,-15729
$PAXYZ,-4879,15865,17960
$PMXYZ,20027,15697,8095
$PGXYZ,-5243,16113,31457
$PAXYZ,-27866,15858,2004
$PMXYZ,14093,15712,31037
$PGXYZ,13107,16179,15729
$PAXYZ,14027,15881,-16866
$PMXYZ,-32191,15714,3083
$PGXYZ,26214,16006,15729
$GPRMC,113719.000,A,5038.5561,N,00123.8235,W,0.00,0.00,120120,,,D*70
$PAXYZ,-18249,15826,-22183
$PMXYZ,-8850,15693,-26717
$PGXYZ,10486,16060,18350
$PAXYZ,5793,15875,-26300
$PMXYZ,20027,15697,19567
$PGXYZ,-28836,16154,-7864
$PAXYZ,-31290,15836,-26300
$PMXYZ,-26256,15699,31961
$PGXYZ,18350,16033,-5243
$PAXYZ,17779,15824,-11547
$PMXYZ,-26655,15738,-26717
$PGXYZ,-20971,16055,0
$PAXYZ,-18249,15826,9729
$PMXYZ,23719,15713,-17092
$PGXYZ,-26214,16145,28836
$GPRMC,113720.000,A,5038.5561,N,00123.8235,W,0.00,34.45,120120,,,D*4C
$PAXYZ,-18249,15826,13843
$PMXYZ,-16631,15700,-26717
$PGXYZ,26214,16118,20972
$PAXYZ,24628,15868,-7430
$PMXYZ,776,15695,-17092
$PGXYZ,-26214,16073,-7864
$PAXYZ,-24771,15831,-23386
$PMXYZ,-18476,15692,4006
$PGXYZ,10486,16132,7864
$PAXYZ,9218,15897,-15664
$PMXYZ,-22565,15715,20489
$PGXYZ,-23593,16064,-5243
$GPRMC,113721.000,A,5038.5561,N,00123.8235,W,0.00,0.00,120120,,,D*7B
$PAXYZ,21204,15846,-10344
$PMXYZ,-5159,15709,-28563
$PGXYZ,-7864,16138,-7864
$PAXYZ,-8305,15843,22077
$PMXYZ,-24411,15707,-10234
$PGXYZ,7864,15813,31457
$PAXYZ,-8961,15873,16758
$PMXYZ,-30345,15722,-9311
$PGXYZ,-31457,16163,0
$PAXYZ,24300,15819,-27503
$PMXYZ,16337,15681,28270
$PGXYZ,-7864,16138,28836
$PAXYZ,-15482,15878,7324
$PMXYZ,14093,15712,20489
$PGXYZ,18350,16033,-18350
$GPRMC,113722.000,A,5038.5561,N,00123.8235,W,0.00,0.00,120120,,,D*78
$PAXYZ,11258,15829,-27503
$PMXYZ,-22565,15715,-9311
$PGXYZ,-18350,16046,-2621
$PAXYZ,-11401,15870,9729
$PMXYZ,31499,15706,20489
$PGXYZ,-5243,16113,-2621
$PAXYZ,21204,15846,7324
$PMXYZ,-1069,15686,-32652
$PGXYZ,-23593,16136,28836
$PAXYZ,-23714,15872,31513
$PMXYZ,-18476,15692,27347
$PGXYZ,-31457,16219,28836
$GPRMC,113723.000,A,5038.5561,N,00123.8235,W,0.00,0.00,120120,,,D*79
$PAXYZ,24628,15868,-27503
$PMXYZ,10003,15735,26424
$PGXYZ,-20971,16055,-26214
$PAXYZ,20547,15876,23280
$PMXYZ,-5159,15709,314
$PGXYZ,0,16168,-31457
$PAXYZ,24628,15868,27397
$PMXYZ,-3314,15717,-29486
$PGXYZ,-2621,15976,-20971
$PAXYZ,-30235,15877,-11547
$PMXYZ,18182,15689,18644
$PGXYZ,26214,16006,-28836
$PAXYZ,-2113,15789,32714
$PMXYZ,-14785,15708,31037
$PGXYZ,-13107,16028,31457
$GPRMC,113724.000,A,5038.5561,N,00123.8235,W,0.00,21.12,120120,,,D*4E
$PAXYZ,-23714,15872,20875
$PMXYZ,10402,15696,-19860
$PGXYZ,31457,16100,-2621
$PAXYZ,-728,15879,-27503
$PMXYZ,12247,15704,-9311
$PGXYZ,10486,16060,7864
$PAXYZ,14027,15881,-16866
$PMXYZ,-20321,15684,4006
$PGXYZ,0,16096,-23593
$PAXYZ,-24771,15831,-27503
$PMXYZ,18182,15689,4006
$PGXYZ,-7864,16010,-18350
$GPRMC,113725.000,A,5038.5561,N,00123.8235,W,0.00,24.69,120120,,,D*46
$PAXYZ,17779,15824,-20983
$PMXYZ,-26256,15699,21412
$PGXYZ,0,16168,0
$PAXYZ,24300,15819,12642
$PMXYZ,-8850,15693,-16169
$PGXYZ,23593,16127,28836
$PAXYZ,-8305,15843,2004
$PMXYZ,-12541,15677,314
$PGXYZ,5243,16078,10486
$PAXYZ,-5208,15816,-15664
$PMXYZ,-32191,15714,30115
$PGXYZ,-7864,16138,-26214
$PAXYZ,5793,15875,19163
$PMXYZ,25564,15721,29192
$PGXYZ,28836,16181,-28836
$GPRMC,113726.000,A,5038.5561,N,00123.8235,W,0.00,359.92,120120,,,D*78
$PAXYZ,-8305,15843,3207
$PMXYZ,23719,15713,-10234
$PGXYZ,13107,15923,0
$PAXYZ,24628,15868,23280
$PMXYZ,16337,15681,-10234
$PGXYZ,5243,16078,-26214
$PAXYZ,21204,15846,-11547
$PMXYZ,27809,15690,4006
$PGXYZ,-15729,16037,10486
$PAXYZ,21204,15846,26194
$PMXYZ,25962,15682,29192
$PGXYZ,-26214,16073,-18350
$GPRMC,113727.000,A,5038.5561,N,00123.8235,W,0.00,50.49,120120,,,D*45
$PAXYZ,-22002,15883,-30417
$PMXYZ,27809,15690,-8389
$PGXYZ,-31457,16163,0
$PAXYZ,-13769,15889,3207
$PMXYZ,-22167,15676,-8389
$PGXYZ,-31457,16163,13107
$PAXYZ,-4879,15865,17960
$PMXYZ,776,15695,18644
$PGXYZ,10486,16132,-7864
$PAXYZ,-8961,15873,-2113
$PMXYZ,12247,15704,-24872
$PGXYZ,-28836,16154,28836
$PAXYZ,-11401,15870,27397
$PMXYZ,-24013,15668,10864
$PGXYZ,13107,16179,13107
$GPRMC,113728.000,A,5038.5561,N,00123.8235,W,0.00,16.29,120120,,,D*4E
$PAXYZ,-12057,15900,-18069
$PMXYZ,-5159,15709,-7466
$PGXYZ,2622,-17193,-5243
$PAXYZ,8163,15856,-27503
$PMXYZ,12247,15704,27347
$PGXYZ,-2621,15976,-15729
$PAXYZ,7506,15886,-20983
$PMXYZ,-14785,15708,-28563
$PGXYZ,7864,16141,-5243
$PAXYZ,-15482,15878,17960
$PMXYZ,14492,15673,29192
$PGXYZ,-10486,16019,26214
$PAXYZ,-27866,15858,-26300
$PMXYZ,15939,15720,-7466
$PGXYZ,28836,16109,-13107
$GPRMC,113729.000,A,5038.5561,N,00123.8235,W,0.00,222.59,120120,,,D*7D
$PAXYZ,-1783,15838,31513
$PMXYZ,15939,15720,-9311
$PGXYZ,-31457,16163,-10486
$PAXYZ,-24771,15831,28597
$PMXYZ,15939,15720,2160
$PGXYZ,28836,16109,-15729
$PAXYZ,-23714,15872,31513
$PMXYZ,-24013,15668,-4697
$PGXYZ,7864,16141,-31457
$PAXYZ,-28195,15809,-18069
$PMXYZ,14492,15673,2160
$PGXYZ,23593,16127,10486
$GPRMC,113730.000,A,5038.5561,N,00123.8235,W,0.00,18.82,120120,,,D*48
$PAXYZ,-15482,15878,4409
$PMXYZ,-10696,15685,5851
$PGXYZ,-31457,16163,-5243
$PAXYZ,31149,15863,-7430
$PMXYZ,-20321,15684,20489
$PGXYZ,-28836,16154,-18350
$PAXYZ,4738,15834,23280
$PMXYZ,-20321,15684,23257
$PGXYZ,-2621,16104,7864
$PAXYZ,-23714,15872,-2113
$PMXYZ,2621,15703,-4697
$PGXYZ,10486,16132,-10486
$PAXYZ,4409,15785,-16866
$PMXYZ,23719,15713,28270
$PGXYZ,-2621,16104,13107
$GPRMC,113731.000,A,5038.5561,N,00123.8235,W,0.00,8.67,120120,,,D*73
